ASIN,Dimensions,activeseller,bestseller,brand,buybox,description,firstdate,img,price,rating,reviews,title,url,weight_lbs
B07P11D928,48.38 x 10.13 x 28.13,19,"#9,462 in Electronics #6 in OLED TVs",Sony,Walts TV,"OLED + PIXEL CONTRAST BOOSTER: Millions of individual pixels are supercharged for more vibrant colors to complement absolute OLED black.MASTER OF QUALITY: Faithfully conveys creators intent on screen to deliver the best picture quality.PICTURE PROCESSOR X1 ULTIMATE: Sonys best processor analyzes content to bring out OLEDs intense contrast with pure blacks, peak brightness and natural colors.GAME MODE: Take your PlayStation experience to the next level with a Sony 4K gaming TV featuring dedicated Game Mode for a smoother, more responsive gaming experience.SMART ANDROID TV with GOOGLE ASSISTANT: Use your voice to control your TV and smart home devices, easily search for movies and shows, get answers, and manage tasks, all hands-free.WORKS WITH ALEXA: Stream smart camera feeds with your voice. Through an Alexa enabled device, just ask Alexa to play music, launch video apps, turn up the volume, and more.APPLE AIRPLAY 2 and HOMEKIT SUPPORT: Seamlessly integrate your iPhone and Siri devices with your Sony TV for effortless smart home management and content streaming.",6-Aug-19,https://m.media-amazon.com/images/I/91j8ZfpDC1L._AC_UY218_.jpg,2098,4.7,662,Sony XBR-55A9G 55 Inch TV: MASTER Series BRAVIA OLED 4K Ultra HD Smart TV with HDR and Alexa Compatibility,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A083690511J3UTWI7UVAI&url=%2FSony-XBR-55A9G-55-Inch-Compatibility%2Fdp%2FB07P11D928%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296747%26sr%3D8-69-spons%26psc%3D1%26smid%3DA2K7RN1DSQCI9O&qualifier=1614296750&id=6726000746465781&widgetName=sp_btf,66
B08CS1LLSN,28.64 x 2.46 x 16.98,2,"#15,207 in Electronics #143 in LED & LCD TVs",VIZIO,Circuit  City,"This VIZIO D-Series 32-Inch Class 720p HD LED Smart TV comes with all the manufacturer accessories and a 1-year USA warranty along with a 4-piece bundle which includes a Circuit City Ultra HD 6-Foot HDMI Cable, 2x Mophead Cable Ties and Circuit City Microfiber Cloth.High Definition: watch TV in crisp, clear 720p high definition resolution and experience a brilliant picture with the VIZIO D-Series.Download the VIZIO SmartCast App: Control your TV and discover content using your phone or remote.Use your voice to control your TV: From playing your favorite show, to turning your TV on and off - VIZIO Smart TVs let you take control with simple voice commands.VIZIO Watch Free: Over 100 free live and original channels, including TV shows, movies, news, sports, lifestyle and trending digital series.",10-Jul-20,https://m.media-amazon.com/images/I/81wZuRa4GiL._AC_UY218_.jpg,179.99,4.4,51,"VIZIO D-Series 32-Inch Class 720p LED HDTV Smart TV (D32H-G9) with Built-in HDMI, USB, SmartCast, Voice Control Bundle with Circuit City 6-Foot Ultra High Definition HDMI Cable and Accessories",https://www.amazon.com/VIZIO-32-Inch-SmartCast-Definition-Accessories/dp/B08CS1LLSN/ref=sr_1_84?dchild=1&keywords=TV&qid=1614296750&sr=8-84,9.26
B07HGJVYHX,3 x 36.1 x 20.8,10,"#26,221 in Electronics #231 in LED & LCD TVs",SAMSUNG,Acoustic Cinema,"HG40NJ470MFXZA - 470 Series 40""Direct-lit LED provides uniform brightness and energy savingsConveniently manage content with Samsung LYNK REACH 4.0Get maximum security with Samsung LYNK HD Content Decryption DRMVersatile viewing thanks to a swivel stand that rotates 20, 60 and 90 degrees in both directions",13-Dec-18,https://m.media-amazon.com/images/I/711ImX5PLtL._AC_UY218_.jpg,358.33,4.1,67,"Samsung 470 HG40NJ470MF 40"" LED-LCD TV - HDTV - Black Hairline",https://www.amazon.com/Samsung-HG40NJ470MFXZA-40-TV/dp/B07HGJVYHX/ref=sr_1_83?dchild=1&keywords=TV&qid=1614296750&sr=8-83,15.4
B084BMTJ5C,48.4 x 2.8 x 28.1,3,"#5,017 in Electronics #67 in LED & LCD TVs",Hisense,Amazon,"Powered by exclusive technologies to amplify color, contrast, brightness, and smooth motion, Hisense r8f series ULED smart TVs combine incredible, ultra-bright 4k detail with the intuitively smart Roku TV to take your TV experience from great to incredible.Enjoy all the key moments in fast-paced sports, movies, and games with motion rate 240-image processing, minimizing picture lag to create a clear image without motion blur.Roku TV's simplified home screen and streamlined remote provide easy to access your cable box or HDTV antenna, one-touch access to favorite channels and streaming services, and access to over 5,000 streaming channels and 500,000 movies and TV episodes.Control the TV with your iOS or android device via the easy-to-use Roku TV remote app, or use your voice to power your TV on and off, change channels, search for shows, and more through an Alexa-enabled device (sold separately).The Vesa measurements for this TV are 300 x 200 millimeter, for wall mounting purposes. Wall mounts sold separately.",29-Jan-19,https://m.media-amazon.com/images/I/81kqOmORQ8L._AC_UY218_.jpg,499.99,4.4,647,"Hisense 55-Inch Class R8 Series Dolby Vision &amp; Atmos 4K ULED Roku Smart TV with Alexa Compatibility and Voice Remote (55R8F, 2020 Model)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A00188181P5P97CS4RSO9&url=%2FHisense-55-Inch-Vision-Compatibility-55R8F%2Fdp%2FB084BMTJ5C%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296747%26sr%3D8-59-spons%26psc%3D1&qualifier=1614296750&id=6726000746465781&widgetName=sp_mtf,29.8
B088Q2378Q,44 x 2.42 x 25.59,0,"#12,695 in Electronics #129 in LED & LCD TVs",VIZIO,Circuit  City,"This VIZIO V-Series 50-Inch 2160p 4K UHD LED Smart TV comes with all the manufacturer accessories and a 1-year USA warranty along with a 4-piece bundle which includes Circuit City 6-Feet Ultra High Definition 4K HDMI Cable, 2x Mophead Velcro Cable Ties and Circuit City Microfiber Cloth.4K Ultra HD: 4 times the resolution of 1080p with over 8 million pixels.Dolby Vision HDR: Capable of displaying a wider spectrum of colors & detail.Hands Free Voice Control: Supports Alexa and Google Assistant.VIZIO Watch Free: Enjoy free TV from 100+ channels.",16-May-20,https://m.media-amazon.com/images/I/71Rm8SOej7L._AC_UY218_.jpg,419.99,4.3,120,"VIZIO V-Series 50-Inch 2160p 4K UHD LED Smart TV (V505-G9) with Built-in HDMI, USB, Dolby Vision HDR, Voice Control Bundle with Circuit City 6-Feet Ultra High Definition 4K HDMI Cable and Accessories",https://www.amazon.com/VIZIO-50-Inch-V505-G9-Definition-Accessories/dp/B088Q2378Q/ref=sr_1_82?dchild=1&keywords=TV&qid=1614296750&sr=8-82,21.3
B008U7SL8I,5.4 x 1.1 x 5.1,2,#103 in HDMI Cables,KabelDirekt,KabelDirekt Products,"Universal: The cable (male to male) connects televisions / TV sets or monitors with Blu-ray players, gaming consoles and other equipment with an HDMI output  for fantastic picture and sound qualityHigher performance: With its premium build quality, the cable surpasses the High Speed specification, transferring UHD-2 resolutions such as 8K@60Hz & 4K@120Hz (up to 20ft), HDR, 7.1 surround sound, ARC & even Ethernet dataHigh-quality: KabelDirekt HDMI cables are machine soldered and undergo stringent functionality tests. Gold-plated connectors, multiple shielding & high-purity copper wire offer interference-free enjoyment36 months manufacturer warrantySuitable for PCs, gaming consoles, Blu-ray/DVD players, monitors, TVs, sat receivers and any device with an HDMI port. More accessories on amazon.com/kabeldirekt",18-Jun-13,https://m.media-amazon.com/images/I/81Tt3+NBcSL._AC_UY218_.jpg,6.89,4.7,17565,"KabelDirekt – 6ft – 4K HDMI cable (4K@120Hz &amp; 4K@60Hz for a stunning Ultra HD experience – High Speed with Ethernet, full metal connectors, Blu-ray/PS4/PS5/Xbox Series X/Switch, black)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A08632291S4JNT8OGW7QJ&url=%2FCable-supports-FullHD-Ethernet-KabelDirekt%2Fdp%2FB008U7SL8I%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296747%26sr%3D8-60-spons%26psc%3D1&qualifier=1614296750&id=6726000746465781&widgetName=sp_mtf,0.1
B087CTPHX4,48.3 x 27.8 x 1.8,0,"#102,543 in Electronics #45 in OLED TVs",LG,Beach Camera Same Day Shipping,"LG 55"" BX 4K Smart OLED TV with AI ThinQ 2020 Modela9 Gen 3 AI ProcessorIN THE BOX: Magic Remote - Remote Control Battery - Power CableBUNDLE INCLUDES: LG 55"" BX 4K Smart OLED TV with AI ThinQ 2020 Model1 Year Extended Protection Plan in ADDITION to the Included FULL Manufacturer WARRANTY",20-Oct-20,https://m.media-amazon.com/images/I/611Gy5TEOFL._AC_UY218_.jpg,1279.99,4.9,31,LG OLED55BXPUA 55 inch BX 4K Smart OLED TV with AI ThinQ 2020 Model Bundle with 1 Year Extended Protection Plan,https://www.amazon.com/LG-OLED55BXPUA-Bundle-Extended-Protection/dp/B087CTPHX4/ref=sr_1_58?dchild=1&keywords=TV&qid=1614296747&sr=8-58,41.7
B07GGSD1KS,32.3 x 19.6 x 5.3,23,"#13,221 in Electronics #130 in LED & LCD TVs",Sceptre,n/a,n/a,19-May-18,https://m.media-amazon.com/images/I/91elOhlcXcL._AC_UY218_.jpg,0,4.4,185,"Sceptre 32"" Class HD (720P) LED TV (X322BV-SR)",https://www.amazon.com/Sceptre-Class-720P-LED-X322BV-SR/dp/B07GGSD1KS/ref=sr_1_80?dchild=1&keywords=TV&qid=1614296750&sr=8-80,12.57
B01CG8NFQO,6.9 x 29 x 19,2,"#7,028 in Electronics #92 in LED & LCD TVs",Sony,Amazon,"X-Reality PRO for a Cleaner, More Refined Picture. Enjoy augmented clarity, sharpness, and picture quality.Enjoy 720p HD. Experience the detail of HD across all your entertainment. From Blu-ray Discs to your favorite TV shows, you can see it all clearly on the screen with the KDL32W600D.Easy entertainment, wirelessly. The KDL-32W600D's built-in Wi-Fi lets you link up easily to your home network. Go online and browse movies, enjoy video channels like YouTube, and access services like Netflix and Hulu. This is not an Android TV.Motionflow XR 240. This refresh rate technology is designed to allow fast-moving action sequences in sports and movies to be seen with enhanced motion clarity.Clear Phase for Enhanced Audio. Enjoy enhanced audio with smooth, even reproduction of all frequencies.Several connection ports. 2 HDMI ports, 1 Component/Composite, RF input for antenna/cable, optical digital audio output, stereo minijack headphone output, Ethernet port and 2 USB inputs for connecting a camera or thumb drive.",24-Feb-16,https://m.media-amazon.com/images/I/81kezz4E4oL._AC_UY218_.jpg,298,4.3,1507,"Sony KDL32W600D 32"" 720p Smart LED TV - Black",https://www.amazon.com/Sony-KDL32W600D-32-Inch-HD-Smart/dp/B01CG8NFQO/ref=sr_1_81?dchild=1&keywords=TV&qid=1614296750&sr=8-81,11.5
B083SC8HLB,88.4 x 1.4 x 50.3,10,"#44,381 in Electronics #335 in LED & LCD TVs",Hisense,Vanns - Same Day Shipping,"The L5 Laser TV immerses you into a whole new 4K UHD viewing experience. Its DLP Technology is powered by Texas Instruments while X-Fusion Laser Light Source enables you to enjoy a more natural viewing experience that brings your favorite content to lifeThe Hisense Android 4K UHD Smart Laser TV displays a cinema-like picture full of rich, vibrant and true-to-life colors. This unique experience integrates the Android TV OS, a massive 100 inch ambient light-rejecting screen, and dbx-tv cinematic soundThis 4K Ultra Short Throw Laser TV is the future of larger screen television viewing. Positioned at only 29 cm (11.4 inches) from the wall, the Laser TV is simple to install and fits in almost any room to deliver a massive 100-inch displayHigh Dynamic Range (HDR10 and HLG decoding) opens a whole new range of color and contrast so that you can enjoy a stunningly vibrant picture with incredible depth and sharp detailsThe Hisense Laser TV's enhanced spectrum of color shows images true-to-life with the precision of its laser light source, exceeding the Rec.709 standard UHD 4K color range and reaching 83% of DCI-P3Installed product dimensions: 100.4 x 66.9 x 24.9 inches; weighs 49.9 poundsConnectivity technology: USB, Wattage: 348.0 watts, Power source type: Corded Electric",9-May-20,https://m.media-amazon.com/images/I/81G2HIFD1dL._AC_UY218_.jpg,2999.99,4,24,"Hisense 100-Inch Class L5 Series 4K UHD Android Smart Laser TV with HDR (100L5F, 2020 Model)",https://www.amazon.com/Laser-Smart-TV-Inch-HD/dp/B083SC8HLB/ref=sr_1_79?dchild=1&keywords=TV&qid=1614296750&sr=8-79,49.9
B08BXD41WY,57.01 x 11.81 x 35.14,7,"#12,168 in Electronics #128 in LED & LCD TVs",VIZIO,Amazon,"Quantum Color Built on VIZIOs high-performance Active Full Array backlight, VIZIOs next-generation Quantum Color delivers cinematic color intensity with 120% more color than standard 4K TVsUltraBright 1100 Bring your entertainment to life with spectacular bright highlights at up to 1100 nits of peak brightness, more accurately reproducing nuanced detail otherwise lost in light or dark areas of the image.Active Full Array with 200 Local Dimming Zones VIZIOs high-performance Active Full Array backlight precisely brightens and dims areas of the screen to deliver pitch-black shadows with stunning depth and contrast.VIZIO IQ UltraTM Processor Inside, VIZIOs fastest, smartest chip  the revolutionary IQ Ultra processor offers best-in-class picture processing, more powerful 4K upscaling engine and HDMI 2.1 connectivity.SmartCast With lightning fast navigation, enjoy instant access to the best selection of apps from top tier streaming services like Netflix, Disney+, YouTube, and many more right on the TV using the all-new smart remote or SmartCast Mobile appAmerican Awesome As the #1 American TV & sound bar brand in the US, VIZIO is committed to delivering award winning products that integrate the best proven technologies to deliver exceptional performance at a great price, with automatic updates to give your TV new features for years to comeDimensions",20-Sep-20,https://m.media-amazon.com/images/I/81qkIkxsDZL._AC_UY218_.jpg,1199.99,4,44,"VIZIO 65-inch P-Series Quantum 4K UHD LED HDR Smart TV with Apple AirPlay and Chromecast built-in, Dolby Vision, HDR10+, HDMI 2.1, 4K@120fps, Variable Refresh Rate &amp; AMD FreeSync Premium Gaming",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0903526DD9GWBW5VZ2Q&url=%2FVIZIO-Quantum-Class-Smart-P65Q9-H61%2Fdp%2FB08BXD41WY%2Fref%3Dsr_1_86_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296750%26sr%3D8-86-spons%26psc%3D1&qualifier=1614296754&id=1832046164127719&widgetName=sp_btf,55.1
B07V4TC9V8,65 x 9 x 43,13,"#6,047 in Electronics #13 in QLED TVs",TCL,Electronic Express,"QLED color technology delivers better brightness and wide color volume to provide exceptionally vivid and lifelike picture performance.Smart functionality offers access to thousands of streaming channels featuring more than 500,000 movies and TV episodes via Roku TVPairs 4K Ultra HD picture clarity with the contrast, color, and detail of Dolby Vision high dynamic range (HDR) for the most lifelike pictureLED backlighting with contrast control zones produce deep blacks and excellent picture qualityFull view design provides a clean, contemporary edge-to-edge glass display that blends seamlessly into your viewing experienceThe auto game mode automatically enhances performance by offering the smoothest action, lowest latency and the best picture settings for gamingInputs: 4 HDMI (one with HDMI ARC), 1 USB (media player), RF, Composite, Headphone Jack, Optical Audio Out, Ethernet",17-Sep-19,https://m.media-amazon.com/images/I/91ZrvnzneML._AC_UY218_.jpg,877,4.5,2904,"TCL 65"" Class 6-Series 4K UHD QLED Dolby Vision HDR Roku Smart TV - 65R625",https://www.amazon.com/TCL-Class-Dolby-Vision-Smart/dp/B07V4TC9V8/ref=sr_1_78?dchild=1&keywords=TV&qid=1614296750&sr=8-78,54.2
B01AQB4X46,15.59 x 13.78 x 4.29,7,"#14,441 in Electronics #138 in LED & LCD TVs",Supersonic,Outlet,13.3 Class LED HDTV Built-in USB Input Compatible Built-in Dual Tuners  HDM45 (V) Standby Power: 1W Color Capacity: 262K Brightness and ContrUserDynamic and Standard Built-in Speakers Sound Mode: UserDynamic,17-Mar-12,https://m.media-amazon.com/images/I/416EtfHKgML._AC_UY218_.jpg,109.99,3.8,53,"Supersonic SC-1311 13.3"" Widescreen LED HDTV",https://www.amazon.com/Supersonic-SC-1311-13-3-Widescreen-HDTV/dp/B01AQB4X46/ref=sr_1_77?dchild=1&keywords=TV&qid=1614296750&sr=8-77,3.8
B08CB26Q1X,53.5 x 33.5 x 7.25,1,"#193,060 in Electronics #1,580 in LED & LCD TVs",SANSUI,SANSUI TV US,"[Real 4K Display]--SANSUI smart TV 55 inch with 4k ultra-high definition picture quality which means the the pixels of small smart TV is 4 times better than full HD TV. TV 55 inch delivers vivid, clean, smooth and dynamic image. Never miss out this HDR TV with rich visuals and true-to-life image.[Smart Android 9.0 TV]--- SANSUI TV 4k come with Google Assistant, Netfix, YouTube, VUDU, Facebook, Twitter, Screencast, Chromecast built-in, Live TV and Local Multimedia. Download your favorite apps as you want like Hulu, Disney+, HBO, and so on thru Google Play. And voice control remote bring you more convenience. Make your life easier with this 55 inch 4k TV.[Dolby Sound and HDR Remote Control]--Our 4k TV 55 inch supplies a official Dolby sound to create a more immersive sound experience with your family. Enjoy subtle dialogue and sophisticated sound as if you were in the scene itself with this smart TV 4K.[Multiple Inputs and Outputs]--SANSUI 55 inch smart TV 4K offers variable inputs and outputs including 3x HDMI, 2x USB, 1x AV IN, 1x Earphone, 1x RJ45, 1x optical, 1x ATV & DTV. Super compatible with your different devices and let you enjoy a fluid browsing experience.[What You Get]-- SANSUI 55 TV package include 1*Remote control, Remote Batteries*2, User manual, TV Feet, and warranty card. Please note that your 1-year warranty will be linked to the warranty card.",3-Jul-20,https://m.media-amazon.com/images/I/71W4ftVRziL._AC_UY218_.jpg,586.99,4.1,374,"SANSUI 55 Inch Smart TV UHD Android LED 4K TV HDR with Dolby Sound Voice Remote, Led TV Supplies Google Assistant and Build-in Chromecast, Small TV Perfect for Family (2021 Model 55 Inch TV)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A06723093IWJO0H8QSPDP&url=%2FSANSUI-55-Inch-Assistant-Chromecast-55%2Fdp%2FB08CB26Q1X%2Fref%3Dsr_1_85_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296750%26sr%3D8-85-spons%26psc%3D1&qualifier=1614296754&id=1832046164127719&widgetName=sp_btf,40.9
B08511FZLG,44.1 x 10.7 x 27.8,4,"#26,574 in Electronics #234 in LED & LCD TVs",Sceptre,SSLA LLC,"Superior 4K Picture Enter an unrivaled world of color variation, impressive contrasts, and image detail with 4K resolution (3840 x 2160). Sceptre 4K delivers a superior picture with 8 million pixels, four times more than a 1080P Full HDTV.Google Assistant Whether you require step-by-step instructions during the set-up process, or an authority to chime in occasionally to figure out a feature, Google Assistant is always there for you. Simply say ""Ok Google"" or click the mic button on the remote, and Google Assistant will answer your questions and rapidly navigate features for you.Smart TV Forget connecting streaming devices. The Sceptre Smart AndroidTV has all the thrilling functionality you crave to connect to all the streaming apps you already love and to explore some new ones along the way. Just click a few buttons or voice a few commands and you will be binge-watching your favorite shows in no time.Built-in Chromecast Built-in Chromecast swiftly and wirelessly transports all streaming content from your mobile device or tablet to the AndroidTV. Casting was never so simple.HDR HDR (High Dynamic Range) delivers the most stunning brights and darks that the naked eye has ever witnessed on a Smart AndroidTV.Talk Back Talk Back will verbally explain each action taken and feature selected with the remote to guide viewers who have difficulty viewing written content on the screen or who would rather rely on auditory instruction to navigate all features on the AndroidTV.Included components: Display x 1, Stand x 1 (Left & Right legs), User Guide x 1, Warranty Card x 1, Stand Screws x 4, Screwdriver x 1, Remote Control x 1, User Manual x 1Connectivity technology: USB",20-Feb-20,https://m.media-amazon.com/images/I/71zOFexajaL._AC_UY218_.jpg,337,4.2,164,"Sceptre Android TV A515CV-UMC 50-inch 4K UHD Smart LED HD TV Google Assistant Chromecast Bluetooth Remote HDR 3840x2160, Machine Black 2020",https://www.amazon.com/Sceptre-A515CV-UMC-Assistant-Chromecast-Bluetooth/dp/B08511FZLG/ref=sr_1_99?dchild=1&keywords=TV&qid=1614296754&sr=8-99,29.9
B01GU9EFVY,1.9 x 14.8 x 9.4,1,"#15,413 in Electronics #144 in LED & LCD TVs",Supersonic,The Wires Zone,Aspect Ratio: 16:9Resolution: 1366 x 768Brightness: 200cd/m2Contrast Ratio: 500:1Response Time: 16ms,9-Jun-16,https://m.media-amazon.com/images/I/91Brg5EcvvL._AC_UY218_.jpg,124.99,3.7,278,"Supersonic SC-1511 White 15.6"" 1080p LED Widescreen HDTV with HDMI &amp; USB Input",https://www.amazon.com/Supersonic-SC-1511-White-1080p-Widescreen/dp/B01GU9EFVY/ref=sr_1_100?dchild=1&keywords=TV&qid=1614296754&sr=8-100,3.41
B06XNMQQCP,28.78 x 7.95 x 18.39,8,"#10,923 in Electronics #120 in LED & LCD TVs",Sceptre,A2Z RETAIL MART INC,"Dimensions (W x H x D): TV without stand: 28.78 x 16.97 x 2.95, TV with stand: 28.78 x 18.39 x 7.95No smart functionality; Dynamic Contrast Ratio: 5000:1720p HD resolution for a crisp picture; Lamp Life: 50000+ HoursLED technology produces good picture quality60Hz refresh rate allows fast moving action scenes to be seen with minimal motion blur. Screw Size (mm): M4 x 6mmInputs: 2 HDMI, 1 Cable, 1 Component, 1 Composite",15-Mar-17,https://m.media-amazon.com/images/I/61IDNYMwNbL._AC_UY218_.jpg,150,4.4,1782,Sceptre X328BV-SR 32-Inch 720p LED TV (2017 Model),https://www.amazon.com/Sceptre-X328BV-SR-32-Inch-720p-Model/dp/B06XNMQQCP/ref=sr_1_98?dchild=1&keywords=TV&qid=1614296754&sr=8-98,9.65
B07Y8SQQLG,35.51 x 8.36 x 22.7,0,"#6,400 in Electronics #84 in LED & LCD TVs",Amazon,AMTONE,n/a,23-Sep-19,https://m.media-amazon.com/images/I/61RorFwqvsL._AC_UY218_.jpg,249.99,4.2,216,Vizio V405-G9 40-inch 4K 2160p 120hz LED Smart HDR Ultra HDTV (Renewed),https://www.amazon.com/Vizio-V405-G9-40-inch-2160p-Renewed/dp/B07Y8SQQLG/ref=sr_1_95?dchild=1&keywords=TV&qid=1614296754&sr=8-95,15.21
B088P8YNQ9,35.51 x 2.55 x 20.4,3,"#51,162 in Electronics #386 in LED & LCD TVs",VIZIO,Circuit  City,"This VIZIO D-Series 40-Inch 1080p Full HD LED Smart TV comes with all the manufacturer accessories and a 1-year USA warranty along with a 4-piece bundle which includes Circuit City 6-Feet Ultra High Definition 4K HDMI Cable, 2x Mophead Velcro Cable Ties and Circuit City Microfiber Cloth.1080p Full HD: More than 2 Million screen pixels combine to form 1080p Full HD, producing an incredible level of radiance and crystal-clear detail.Download the VIZIO SmartCast App: Control your TV and discover content using your phone or remote.Use your voice to control your TV: From playing your favorite show, to turning your TV on and off - VIZIO Smart TVs let you take control with simple voice commands.VIZIO Watch Free: Over 100 free live and original channels, including TV shows, movies, news, sports, lifestyle and trending digital series.",15-May-20,https://m.media-amazon.com/images/I/81wZuRa4GiL._AC_UY218_.jpg,269.99,4.3,171,"VIZIO D-Series 40-Inch 1080p Full HD LED Smart TV (D40F-G9) with Built-in HDMI, USB, SmartCast, Voice Control Bundle with Circuit City 6-Feet Ultra High Definition 4K HDMI Cable and Accessories",https://www.amazon.com/VIZIO-40-Inch-SmartCast-Definition-Accessories/dp/B088P8YNQ9/ref=sr_1_97?dchild=1&keywords=TV&qid=1614296754&sr=8-97,14.33
B086TVZK16,34 x 2.3 x 10.9,1,"#3,786 in TV Mounts#9,530 in Electronics Mounts",ShopSmart Deals,ShopSmart Deals,"PERFECT-VIEW: Comfortable visibility from your sofa, kitchen table, or bath tub.USER-FRIENDLY: Easy to install and simple to adjust.COMMITTED: Our Products are Brand New and Includes a 1 Year Limited Warranty.SECURE: Made with Strong, Tough, and Sturdy Steel Material.FASHION: The Low Profile Design will give the Silk, Modern look you Desire.",6-Apr-20,https://m.media-amazon.com/images/I/519nvmw-+pL._AC_UY218_.jpg,59.99,3.9,4,"Ultra Slim Flat TV Wall Mount Bracket for Samsung TU8000 43"" Class HDR 4K UHD Smart LED TV (UN43TU8000FXZA) Super Low 1.4"" Profile Design, Heavy Duty Steel, Flush to Wall, Simple to Install!",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A097530929EFWRWZNOPEM&url=%2FBracket-Samsung-UN43TU8000FXZA-Profile-Install%2Fdp%2FB086TVZK16%2Fref%3Dsr_1_102_sspa%3Fdchild%3D1%26keywords%3DTV%26qid%3D1614296754%26sr%3D8-102-spons%26psc%3D1&qualifier=1614296756&id=655084237996896&widgetName=sp_btf,6.1
B087SQ37DG,7.6 x 37.9 x 24.7,4,"#24,024 in Electronics #217 in LED & LCD TVs",SAMSUNG,Acoustic Cinema,"CRYSTAL PROCESSOR 4K: This ultra-fast processor transforms everything you watch into stunning 4K.SMART TV POWERED BY TIZEN : Go beyond Smart TV with next-gen apps, super easy control, and a host of enhancements that elevate the TV watching experience.CRYSTAL DISPLAY: Experience crystal clear colors that are fine-tuned to deliver a naturally crisp and vivid picture.HDR: Unveils shades of color you can't find on HDTV.1 Year Extended Epic Protect Warranty in Addition to the Included Full Manufacturer Warranty Intended for Residential Use Only",28-Apr-20,https://m.media-amazon.com/images/I/51zIHjwg0BL._AC_UY218_.jpg,461.98,4.5,88,"Samsung UN43TU8000 43"" Crystal 8 Series 4K Ultra High Definition Smart TV with Additional 1 Year Coverage by Epic Protect (2020)",https://www.amazon.com/Samsung-UN43TU8000-Definition-Additional-Coverage/dp/B087SQ37DG/ref=sr_1_96?dchild=1&keywords=TV&qid=1614296754&sr=8-96,45.4
B08C9SPS14,47.17 x 28.66 x 6.3,1,"#53,141 in Electronics #394 in LED & LCD TVs",SANSUI,SANSUI TV US,"Real 4k Display: SANSUI 50 Inch LED Smart TV with 4K ultra-high-definition picture quality, 3840*2160 resolution and 178visual angle with 1GB+8GB of large-capacity operation and storage space, realizes dual functions of large-screen home theater and entertainment terminal.Smart Android 9.0 TV with Wi-Fi 2T2R: With Google Play/Assistant, Netflix, YouTube, VUDU, Facebook, Twitter, Screencast, Chromecast built-in, Live TV, Local Multimedia. You not only can watch the latest streaming but also can cast the content of your phone to 50"" Smart TV via screen mirroring. With a Bluetooth voice remote control, you can say goodbye to the old cumbersome operation. In addition, download other favorite apps such as Hulu, Disney+, HBO, and so on thru Google Play.Dolby Sound HDR Remote Control: High Dynamic Range + HDR10 adds dramatic color, contrast, and brightness to each scene. Close your eyes with the Dolby sound effect, it will provide unprecedented amazing and realistic effects.Inputs and Connections: SANSUI 50 Inch LED Smart TV built-in with 3x HDMI, 2x USB, 1x AV IN, 1x Earphone, 1x RJ45, 1x optical, 1x ATV & DTV. Let you enjoy a Fluid browsing experience.Main Accessories: Remote control*1, Remote Batteries*2, User manual, TV Feet, and warranty card. Please note that your 1-year warranty will be linked to the warranty card.",3-Jul-20,https://m.media-amazon.com/images/I/71keUoq33sL._AC_UY218_.jpg,389.99,4.1,374,"SANSUI 50-Inch 4K Smart TV Ultra HD Android LED TV HDR with Dolby Sound Voice Remote, Support Google Assistant, Chromecast Built-in (2021 Model 50'' TV)",https://www.amazon.com/SANSUI-50-Inch-Assistant-Chromecast-50/dp/B08C9SPS14/ref=sr_1_94?dchild=1&keywords=TV&qid=1614296754&sr=8-94,30.1
B07Y7PDQ4N,28.64 x 16.98 x 2.46,3,"#7,778 in Electronics #96 in LED & LCD TVs",Amazon,GlobalRenewedNetwork,"VIZIO D-Series 32"" Full-Array LED Smart TV with 720p HD resolutionSmartCast TV and Chromecast built-inSix-Core Processor | Built-in WiFi | Refresh Rate: 60Hz | Aspect Ratio: 16:9Interface: HDMI | Ethernet | USB portIncluded Remote Control | Voice Control with Amazon Alexa or Google Assistant (sold separately)",23-Sep-19,https://m.media-amazon.com/images/I/51RCnV9LLLL._AC_UY218_.jpg,144.99,4.3,509,Vizio D-Seires 32inch Class 720p HD Full-Array LED Smart TV with Chromecast Built-in and SmartCast (Renewed),https://www.amazon.com/D-Seires-Full-Array-Chromecast-SmartCast-Renewed/dp/B07Y7PDQ4N/ref=sr_1_93?dchild=1&keywords=TV&qid=1614296754&sr=8-93,9.44
